e1,e2,e3,e4,e5
-0.06287499999999999,-0.11575000000000002,-0.0013124999999999977,-0.1806875,-0.111
0.04363636363636365,-0.31327272727272726,0.1839090909090909,-0.165,-0.1837272727272727
0.01766666666666666,-0.012407407407407412,-0.021148148148148152,-0.14662962962962964,0.01592592592592592
0.01995454545454545,-0.057227272727272724,-0.05600000000000001,-0.16618181818181818,0.028136363636363626
-0.019692307692307696,-0.12015384615384615,-0.08153846153846155,-0.18553846153846154,0.004384615384615377
0.08606250000000001,-0.1709375,-0.035,-0.1943125,-0.04525
0.0778478260869565,0.05941304347826086,0.06728260869565218,0.005304347826086947,-0.041499999999999995
-0.08238095238095239,-0.03052380952380952,0.0239047619047619,-0.09452380952380952,-0.18052380952380953
-0.05990909090909091,-0.02300000000000001,-0.01554545454545455,-0.1916363636363637,0.12954545454545455
-0.07923809523809526,-0.04604761904761904,0.05409523809523809,-0.08642857142857144,-0.17204761904761906
-0.008250000000000002,-0.023050000000000005,-0.033650000000000006,-0.17240000000000003,-0.06684999999999999
0.046785714285714285,-0.08761904761904762,-0.029166666666666667,-0.05440476190476191,-0.021119047619047624
0.04709302325581395,0.07593023255813955,-0.003744186046511626,0.04965116279069765,-0.0628139534883721
-0.00792307692307692,0.050769230769230775,0.01565384615384616,0.12726923076923075,-0.11026923076923077
0.052404761904761905,0.06114285714285715,-0.07454761904761904,-0.0876904761904762,-0.030547619047619053
-0.06405555555555556,0.020333333333333328,-0.10461111111111113,-0.12438888888888891,0.030111111111111106
0.01533333333333335,-0.3026666666666666,0.20099999999999998,-0.14433333333333334,-0.1436666666666667
-0.039590909090909086,-0.014500000000000006,-0.0385909090909091,-0.1744545454545455,-0.0705
-0.047000000000000014,0.152,0.07099999999999998,-0.2445,0.295
0.032875,0.12402500000000001,-0.0498,0.03347499999999999,-0.072875
-0.003272727272727276,0.16427272727272726,-0.09609090909090909,-0.06009090909090909,-0.014000000000000002
-0.09472727272727276,0.008363636363636361,-0.11327272727272725,-0.125,0.11272727272727273
0.059857142857142866,0.18100000000000002,0.08457142857142856,-0.10042857142857142,0.15928571428571428
0.02664999999999999,-0.11810000000000002,-0.08825,-0.19920000000000002,0.0319
0.053090909090909105,-0.04061363636363636,-0.01890909090909091,-0.059522727272727255,-0.01354545454545455
-0.05776923076923078,0.06361538461538462,-0.20376923076923076,-0.15638461538461537,0.04823076923076922
-0.05172727272727273,0.017636363636363638,-0.09763636363636362,-0.11336363636363637,0.12209090909090908
-0.08157142857142856,0.12385714285714282,0.195,-0.17314285714285713,0.19542857142857142
-0.07011111111111112,0.03872222222222223,-0.12622222222222224,-0.11444444444444447,0.0022777777777777753
-0.08036363636363636,0.03263636363636363,-0.10027272727272728,-0.13536363636363635,0.07036363636363635
-0.10842857142857142,0.1287142857142857,0.14457142857142855,-0.15971428571428573,0.23814285714285713
-0.09645454545454545,-0.021090909090909094,-0.11245454545454545,-0.13281818181818184,0.08527272727272726
-0.018714285714285718,0.16214285714285714,0.291,-0.16471428571428573,0.22085714285714286
-0.009827586206896556,0.05279310344827586,-0.06803448275862067,-0.07862068965517244,-0.0243448275862069
-0.0678695652173913,0.09252173913043477,-0.041130434782608694,-0.01504347826086957,0.007608695652173912
-0.02126666666666667,-0.13546666666666668,0.0014666666666666634,-0.1288,0.05966666666666666
0.0395,0.07757894736842105,0.03697368421052632,0.030526315789473665,-0.11447368421052631
0.023470588235294115,-0.11252941176470588,-0.08776470588235294,-0.1542941176470588,0.0025882352941176455
0.0408235294117647,-0.12376470588235294,-0.06064705882352941,-0.13876470588235293,0.0011176470588235281
0.029081081081081084,0.005756756756756757,-0.08862162162162164,-0.11500000000000002,0.014513513513513512
-0.01342105263157895,0.028684210526315798,0.03302631578947368,-0.026605263157894746,-0.11794736842105266
0.04897619047619047,0.06009523809523812,-0.06735714285714285,-0.08449999999999999,-0.0465952380952381
0.049736842105263156,-0.12152631578947369,-0.08157894736842106,-0.1433157894736842,0.009105263157894736
0.042725,0.014449999999999996,0.028599999999999997,0.024449999999999993,-0.018437500000000002
-0.029999999999999995,-0.019959999999999995,-0.045680000000000005,-0.10608000000000001,-0.059879999999999996
-0.030277777777777775,-0.09050000000000001,-0.004944444444444441,-0.1776666666666667,-0.09427777777777777
0.021346153846153834,0.19946153846153847,-0.09903846153846155,-0.11296153846153846,0.00999999999999999
-0.06237499999999999,0.08033333333333334,-0.09987499999999999,-0.10970833333333334,0.02691666666666666
0.11870588235294119,-0.034705882352941184,-0.08276470588235293,-0.07523529411764705,0.0005294117647058812
0.09222222222222222,-0.023944444444444435,-0.13188888888888886,-0.08744444444444445,0.01905555555555555
0.024037037037037027,0.12785185185185186,-0.12566666666666665,-0.09807407407407406,0.08159259259259259
0.026703703703703695,0.1242962962962963,-0.13622222222222222,-0.09355555555555554,0.09696296296296296
0.02507407407407407,0.12088888888888889,-0.12681481481481482,-0.1061111111111111,0.0875185185185185
-0.04508333333333333,-0.17733333333333334,-0.0017500000000000016,-0.20566666666666666,0.017166666666666656
-0.0007727272727272755,-0.030681818181818196,0.0022045454545454464,-0.10354545454545452,0.0365
0.0336578947368421,0.09847368421052632,0.04860526315789474,0.0293157894736842,-0.08728947368421056
-0.08516666666666665,-0.072,-0.057083333333333326,-0.14591666666666667,-0.2091666666666667
0.10184615384615385,0.18761538461538463,-0.015615384615384613,0.06530769230769232,-0.03346153846153847
-0.0806,0.08410000000000002,-0.10869999999999999,-0.15150000000000002,-0.0038499999999999993
0.0017666666666666683,-0.041633333333333335,-0.05866666666666667,-0.16286666666666663,0.0173
-0.0806,0.08410000000000002,-0.10869999999999999,-0.15150000000000002,-0.0038499999999999993
